Date,Team,name_clean,Status,InjuryCategory
2021-03-27,Pelicans,Lonzo Ball,Relinquished,Back
2021-03-27,Pistons,Hamidou Diallo,Relinquished,Muscular
2021-03-27,Pistons,Rodney Mcgruder,Relinquished,Arm/Hand
2021-03-27,Thunder,Tony Bradley,Relinquished,Illness
2021-03-28,Kings,Hassan Whiteside,Relinquished,Knee
2021-03-28,Knicks,Mitchell Robinson,Relinquished,Ankle/Foot
2021-03-28,Raptors,Jalen Harris,Relinquished,Back
2021-03-28,Raptors,Kyle Lowry,Relinquished,Ankle/Foot
2021-03-28,Thunder,Luguentz Dort,Relinquished,Head
2021-03-29,Cavaliers,Larry Nance Jr.,Relinquished,Illness
2021-03-29,Celtics,Jaylen Brown,Relinquished,Back
2021-03-29,Jazz,Juwan Morgan,Relinquished,Muscular
2021-03-29,Pacers,Doug Mcdermott,Relinquished,Ankle/Foot
2021-03-29,Spurs,Lonnie Walker Iv,Relinquished,Arm/Hand
2021-03-29,Warriors,Eric Paschall,Relinquished,Arm/Hand
2021-03-29,Wizards,Bradley Beal,Relinquished,Back
2021-03-29,Rockets,Christian Wood,Relinquished,Illness
2021-03-30,Clippers,Paul George,Relinquished,Ankle/Foot
2021-03-30,Spurs,Trey Lyles,Relinquished,Ankle/Foot
2021-03-30,Suns,Frank Kaminsky,Relinquished,Illness
2021-03-30,Wizards,Daniel Gafford,Relinquished,Ankle/Foot
2021-03-31,Bulls,Garrett Temple,Relinquished,Muscular
2021-03-31,Bulls,Zach Lavine,Relinquished,Ankle/Foot
2021-03-31,Grizzlies,Grayson Allen,Relinquished,Back
2021-03-31,Hawks,John Collins,Relinquished,Ankle/Foot
2021-03-31,Knicks,Derrick Rose,Relinquished,Ankle/Foot
2021-03-31,Pacers,Jeremy Lamb,Relinquished,Ankle/Foot
2021-03-31,Pistons,Sekou Doumbouya,Relinquished,Head
2021-03-31,Rockets,John Wall,Relinquished,Knee
2021-03-31,Thunder,Aleksej Pokusevski,Relinquished,Illness
2021-04-01,Clippers,Patrick Beverley,Relinquished,Knee
2021-04-01,Heat,Goran Dragic,Relinquished,Back
2021-04-01,Lakers,Andre Drummond,Relinquished,Ankle/Foot
2021-04-01,Nets,Blake Griffin,Relinquished,Knee
2021-04-01,Nets,James Harden,Relinquished,Muscular
2021-04-01,Pelicans,Brandon Ingram,Relinquished,Ankle/Foot
2021-04-01,Pelicans,Zion Williamson,Relinquished,Arm/Hand
2021-04-01,Pistons,Hamidou Diallo,Relinquished,Muscular
2021-04-01,Spurs,Gorgui Dieng,Relinquished,Arm/Hand
2021-04-02,Hawks,Trae Young,Relinquished,Knee
2021-04-02,Hornets,Malik Monk,Relinquished,Ankle/Foot
2021-04-02,Pelicans,Josh Hart,Relinquished,Arm/Hand
2021-04-02,Raptors,Kyle Lowry,Relinquished,Ankle/Foot
2021-04-02,Raptors,Rodney Hood,Relinquished,Back
2021-04-03,Bucks,Giannis Antetokounmpo,Relinquished,Knee
2021-04-03,Cavaliers,Dylan Windler,Relinquished,Knee
2021-04-03,Hornets,Gordon Hayward,Relinquished,Ankle/Foot
2021-04-03,Jazz,Elijah Hughes,Relinquished,Illness
2021-04-03,Jazz,Mike Conley Jr.,Relinquished,Muscular
2021-04-03,Pacers,Domantas Sabonis,Relinquished,Ankle/Foot
2021-04-03,Pacers,Malcolm Brogdon,Relinquished,Back
2021-04-03,Timberwolves,Malik Beasley,Relinquished,Muscular
2021-04-03,Warriors,Eric Paschall,Relinquished,Back
2021-04-03,Wizards,Rui Hachimura,Relinquished,Arm/Hand
2021-04-04,76ers,Joel Embiid,Relinquished,Knee
2021-04-04,Bulls,Coby White,Relinquished,Illness
2021-04-04,Pelicans,Isaiah Thomas,Relinquished,Illness
2021-04-04,Pelicans,Kira Lewis Jr.,Relinquished,Muscular
2021-04-04,Thunder,Josh Hall,Relinquished,Head
2021-04-04,Rockets,Armoni Brooks,Relinquished,Illness
2021-04-05,Bulls,Daniel Theis,Relinquished,Illness
2021-04-05,Nets,Blake Griffin,Relinquished,Knee
2021-04-05,Nets,Landry Shamet,Relinquished,Ankle/Foot
2021-04-05,Nets,Tyler Johnson,Relinquished,Knee
2021-04-05,Raptors,Fred Vanvleet,Relinquished,Back
2021-04-06,Bulls,Adam Mokoka,Relinquished,Illness
2021-04-06,Celtics,Evan Fournier,Relinquished,Illness
2021-04-06,Grizzlies,Brandon Clarke,Relinquished,Muscular
2021-04-06,Nets,James Harden,Relinquished,Muscular
2021-04-06,Nuggets,Jamal Murray,Relinquished,Knee
2021-04-06,Pelicans,Nickeil Alexander Walker,Relinquished,Ankle/Foot
2021-04-06,Pistons,Killian Hayes,Relinquished,Back
2021-04-07,Celtics,Kemba Walker,Relinquished,Knee
2021-04-07,Hawks,Clint Capela,Relinquished,Ankle/Foot
2021-04-07,Magic,Karim Mane,Relinquished,Muscular
2021-04-07,Magic,Otto Porter Jr.,Relinquished,Ankle/Foot
2021-04-07,Mavericks,Trey Burke,Relinquished,Muscular
2021-04-07,Pacers,Myles Turner,Relinquished,Ankle/Foot
2021-04-07,Pistons,Jerami Grant,Relinquished,Knee
2021-04-07,Rockets,Danuel House Jr.,Relinquished,Ankle/Foot
2021-04-07,Thunder,Isaiah Roby,Relinquished,Head
2021-04-08,Jazz,Jordan Clarkson,Relinquished,Ankle/Foot
2021-04-08,Lakers,Kyle Kuzma,Relinquished,Muscular
2021-04-08,Pistons,Mason Plumlee,Relinquished,Head
2021-04-08,Rockets,John Wall,Relinquished,Ankle/Foot
2021-04-09,Clippers,Patrick Beverley,Relinquished,Arm/Hand
2021-04-09,Grizzlies,Jontay Porter,Relinquished,Knee
2021-04-09,Heat,Victor Oladipo,Relinquished,Knee
2021-04-09,Pelicans,Lonzo Ball,Relinquished,Back
2021-04-09,Spurs,Gorgui Dieng,Relinquished,Arm/Hand
2021-04-09,Warriors,Juan Toscano Anderson,Relinquished,Arm/Hand
2021-04-09,Nuggets,Shaquille Harrison,Relinquished,Illness
2021-04-10,Lakers,Marc Gasol,Relinquished,Muscular
2021-04-10,Warriors,Kelly Oubre Jr.,Relinquished,Arm/Hand
2021-04-10,Wizards,Bradley Beal,Relinquished,Back
2021-04-11,Cavaliers,Collin Sexton,Relinquished,Muscular
2021-04-11,Clippers,Kawhi Leonard,Relinquished,Ankle/Foot
2021-04-11,Hawks,Tony Snell,Relinquished,Ankle/Foot
2021-04-11,Pistons,Dennis Smith Jr.,Relinquished,Knee
2021-04-11,Pistons,Killian Hayes,Relinquished,Back
2021-04-11,Rockets,Sterling Brown,Relinquished,Knee
2021-04-11,Warriors,James Wiseman,Relinquished,Knee
2021-04-12,Kings,Buddy Hield,Relinquished,Illness
2021-04-12,Lakers,Alfonzo Mckinnie,Relinquished,Illness
2021-04-12,Magic,Gary Harris,Relinquished,Muscular
2021-04-12,Mavericks,Kristaps Porzingis,Relinquished,Knee
2021-04-12,Thunder,Gabriel Deck,Relinquished,Illness
2021-04-12,76ers,Anthony Tolliver,Relinquished,Illness
2021-04-13,Hornets,P.J. Washington,Relinquished,Ankle/Foot
2021-04-13,Hornets,Terry Rozier,Relinquished,Knee
2021-04-13,Jazz,Joe Ingles,Relinquished,Knee
2021-04-13,Nuggets,Jamal Murray,Relinquished,Knee
2021-04-13,Raptors,Deandre' Bembry,Relinquished,Muscular
2021-04-13,Thunder,Mike Muscala,Relinquished,Ankle/Foot
2021-04-14,Cavaliers,Damyean Dotson,Relinquished,Knee
2021-04-14,Hornets,Nate Darling,Relinquished,Ankle/Foot
2021-04-14,Kings,Richaun Holmes,Relinquished,Muscular
2021-04-14,Magic,Mohamed Bamba,Relinquished,Back
2021-04-14,Nets,Chris Chiozza,Relinquished,Arm/Hand
2021-04-14,Pacers,Doug Mcdermott,Relinquished,Ankle/Foot
2021-04-14,Raptors,Gary Trent Jr.,Relinquished,Ankle/Foot
2021-04-14,Rockets,D.J. Augustine,Relinquished,Ankle/Foot
2021-04-14,Thunder,Luguentz Dort,Relinquished,Arm/Hand
2021-04-15,Bucks,Donte Divincenzo,Relinquished,Ankle/Foot
2021-04-15,Bulls,Zach Lavine,Relinquished,Illness
2021-04-15,Celtics,Robert Williams Iii,Relinquished,Knee
2021-04-15,Hornets,Devonte' Graham,Relinquished,Muscular
2021-04-15,Lakers,Andre Drummond,Relinquished,Ankle/Foot
2021-04-15,Lakers,Markieff Morris,Relinquished,Ankle/Foot
2021-04-15,Pistons,Cory Joseph,Relinquished,Ankle/Foot
2021-04-15,Thunder,Josh Hall,Relinquished,Knee
2021-04-16,76ers,Dwight Howard,Relinquished,Knee
2021-04-16,76ers,Tobias Harris,Relinquished,Knee
2021-04-16,Bulls,Tomas Satoransky,Relinquished,Illness
2021-04-16,Grizzlies,Brandon Clarke,Relinquished,Back
2021-04-16,Jazz,Derrick Favors,Relinquished,Knee
2021-04-16,Knicks,Alec Burks,Relinquished,Illness
2021-04-16,Magic,Michael Carter Williams,Relinquished,Ankle/Foot
2021-04-16,Pacers,Jakarr Sampson,Relinquished,Back
2021-04-16,Pistons,Jerami Grant,Relinquished,Knee
2021-04-16,Raptors,Ogugua Anunoby,Relinquished,Knee
2021-04-17,Celtics,Jaylen Brown,Relinquished,Illness
2021-04-17,Jazz,Donovan Mitchell,Relinquished,Ankle/Foot
2021-04-17,Jazz,Mike Conley Jr.,Relinquished,Knee
2021-04-17,Jazz,Rudy Gobert,Relinquished,Knee
2021-04-17,Pistons,Killian Hayes,Relinquished,Back
2021-04-18,Grizzlies,Jonas Valanciunas,Relinquished,Head
2021-04-18,Hawks,Danilo Gallinari,Relinquished,Ankle/Foot
2021-04-18,Kings,Robert Woodard Ii,Relinquished,Back
2021-04-18,Magic,James Ennis Iii,Relinquished,Muscular
2021-04-18,Pistons,Jerami Grant,Relinquished,Muscular
2021-04-18,Pistons,Sekou Doumbouya,Relinquished,Head
2021-04-18,Raptors,Fred Vanvleet,Relinquished,Back
2021-04-18,Raptors,Pascal Siakam,Relinquished,Arm/Hand
2021-04-18,Wizards,Rui Hachimura,Relinquished,Knee
2021-04-19,76ers,Ben Simmons,Relinquished,Illness
2021-04-19,Celtics,Kemba Walker,Relinquished,Illness
2021-04-19,Jazz,Ersan Ilyasova,Relinquished,Muscular
2021-04-19,Nets,Nicolas Claxton,Relinquished,Illness
2021-04-19,Nets,Reggie Perry,Relinquished,Illness
2021-04-19,Nuggets,Monte Morris,Relinquished,Muscular
2021-04-19,Pacers,Domantas Sabonis,Relinquished,Back
2021-04-19,Pacers,Jeremy Lamb,Relinquished,Knee
2021-04-19,Pacers,Myles Turner,Relinquished,Ankle/Foot
2021-04-19,Thunder,Luguentz Dort,Relinquished,Back
2021-04-20,Clippers,Kawhi Leonard,Relinquished,Ankle/Foot
2021-04-20,Pelicans,James Johnson,Relinquished,Muscular
2021-04-20,Raptors,Paul Watson,Relinquished,Knee
2021-04-20,Raptors,Rodney Hood,Relinquished,Knee
2021-04-21,Blazers,Derrick Jones Jr.,Relinquished,Back
2021-04-21,Blazers,Keljin Blevins,Relinquished,Illness
2021-04-21,Bulls,Troy Brown Jr.,Relinquished,Ankle/Foot
2021-04-21,Pacers,Doug Mcdermott,Relinquished,Ankle/Foot
2021-04-21,Pistons,Killian Hayes,Relinquished,Back
2021-04-21,Rockets,Kevin Porter Jr.,Relinquished,Illness
2021-04-22,76ers,Furkan Korkmaz,Relinquished,Ankle/Foot
2021-04-22,Celtics,Jaylen Brown,Relinquished,Arm/Hand
2021-04-22,Hawks,Trae Young,Relinquished,Ankle/Foot
2021-04-22,Magic,Terrence Ross,Relinquished,Back
2021-04-22,Mavericks,Maximilian Kleber,Relinquished,Back
2021-04-22,Pistons,Cory Joseph,Relinquished,Ankle/Foot
2021-04-22,Pistons,Jerami Grant,Relinquished,Muscular
2021-04-22,Warriors,Damion Lee,Relinquished,Illness
2021-04-22,Wizards,Deni Avdija,Relinquished,Ankle/Foot
2021-04-23,Cavaliers,Taurean Prince,Relinquished,Ankle/Foot
2021-04-23,Celtics,Kemba Walker,Relinquished,Knee
2021-04-23,Clippers,Rajon Rondo,Relinquished,Arm/Hand
2021-04-23,Kings,De'Aaron Fox,Relinquished,Illness
2021-04-23,Nets,Alize Johnson,Relinquished,Illness
2021-04-23,Raptors,Chris Boucher,Relinquished,Knee
2021-04-23,Warriors,Kent Bazemore,Relinquished,Illness
2021-04-24,76ers,Paul Reed,Relinquished,Illness
2021-04-24,Cavaliers,Collin Sexton,Relinquished,Head
2021-04-24,Grizzlies,Jaren Jackson Jr.,Relinquished,Knee
2021-04-24,Mavericks,Josh Richardson,Relinquished,Muscular
2021-04-24,Nuggets,Will Barton,Relinquished,Muscular
2021-04-24,Pacers,Goga Bitadze,Relinquished,Ankle/Foot
2021-04-24,Spurs,Rudy Gay,Relinquished,Back
2021-04-24,Knicks,Myles Powell,Relinquished,Illness
2021-04-25,Bucks,P.J. Tucker,Relinquished,Ankle/Foot
2021-04-25,Thunder,Luguentz Dort,Relinquished,Back
2021-04-26,76ers,Mike Scott,Relinquished,Back
2021-04-26,76ers,Danny Green,Relinquished,Back
2021-04-26,Cavaliers,Lamar Stevens,Relinquished,Head
2021-04-26,Cavaliers,Larry Nance Jr.,Relinquished,Arm/Hand
2021-04-26,Cavaliers,Matthew Dellavedova,Relinquished,Muscular
2021-04-26,Celtics,Jayson Tatum,Relinquished,Ankle/Foot
2021-04-26,Hawks,Louis Williams,Relinquished,Illness
2021-04-26,Nets,Bruce Brown,Relinquished,Knee
2021-04-26,Pelicans,Steven Adams,Relinquished,Ankle/Foot
2021-04-26,Pistons,Josh Jackson,Relinquished,Illness
2021-04-26,Rockets,John Wall,Relinquished,Muscular
2021-04-26,Wizards,Robin Lopez,Relinquished,Ankle/Foot
2021-04-26,Magic,Devin Cannady,Relinquished,Ankle/Foot
2021-04-27,Bucks,Axel Toupane,Relinquished,Muscular
2021-04-27,Celtics,Kemba Walker,Relinquished,Muscular
2021-04-27,Jazz,Mike Conley Jr.,Relinquished,Muscular
2021-04-28,Hawks,Kevin Huerter,Relinquished,Arm/Hand
2021-04-28,Pistons,Jerami Grant,Relinquished,Knee
2021-04-28,Pistons,Wayne Ellington,Relinquished,Muscular
2021-04-28,Spurs,Derrick White,Relinquished,Ankle/Foot
2021-04-29,Grizzlies,Jaren Jackson Jr.,Relinquished,Knee
2021-04-29,Mavericks,Luka Doncic,Relinquished,Arm/Hand
2021-04-29,Nets,Kyrie Irving,Relinquished,Muscular
2021-04-29,Pelicans,Steven Adams,Relinquished,Ankle/Foot
2021-04-29,Raptors,Fred Vanvleet,Relinquished,Back
2021-04-29,Timberwolves,Jarrett Culver,Relinquished,Ankle/Foot
2021-04-30,Bucks,Donte Divincenzo,Relinquished,Ankle/Foot
2021-04-30,Bucks,Giannis Antetokounmpo,Relinquished,Ankle/Foot
2021-04-30,Bulls,Cristiano Felicio,Relinquished,Illness
2021-04-30,Bulls,Lauri Markkanen,Relinquished,Illness
2021-04-30,Clippers,Amir Coffey,Relinquished,Illness
2021-04-30,Grizzlies,Grayson Allen,Relinquished,Arm/Hand
2021-04-30,Lakers,Alex Caruso,Relinquished,Back
2021-04-30,Pacers,Jakarr Sampson,Relinquished,Head
2021-04-30,Pistons,Jahlil Okafor,Relinquished,Illness
2021-04-30,Thunder,Luguentz Dort,Relinquished,Back
2021-05-01,Mavericks,Kristaps Porzingis,Relinquished,Knee
2021-05-01,Nuggets,Zeke Nnaji,Relinquished,Ankle/Foot
2021-05-01,Thunder,Aleksej Pokusevski,Relinquished,Knee
2021-05-02,Kings,Chimezie Metu,Relinquished,Back
2021-05-02,Lakers,Dennis Schröder,Relinquished,Illness
2021-05-02,Mavericks,Tim Hardaway Jr.,Relinquished,Ankle/Foot
2021-05-02,Raptors,Fred Vanvleet,Relinquished,Back
2021-05-02,Spurs,Dejounte Murray,Relinquished,Knee
2021-05-03,Bucks,Jeff Teague,Relinquished,Muscular
2021-05-03,Bulls,Nikola Vucevic,Relinquished,Back
2021-05-03,Hornets,Cody Martin,Relinquished,Ankle/Foot
2021-05-03,Hornets,Devonte' Graham,Relinquished,Knee
2021-05-03,Knicks,Nerlens Noel,Relinquished,Ankle/Foot
2021-05-03,Lakers,Lebron James,Relinquished,Ankle/Foot
2021-05-04,Cavaliers,Darius Garland,Relinquished,Ankle/Foot
2021-05-04,Grizzlies,Jaren Jackson Jr.,Relinquished,Knee
2021-05-04,Hornets,Miles Bridges,Relinquished,Illness
2021-05-04,Kings,Tyrese Haliburton,Relinquished,Knee
2021-05-04,Nuggets,P.J. Dozier,Relinquished,Muscular
2021-05-04,Pistons,Josh Jackson,Relinquished,Surgery
2021-05-04,Raptors,Ogugua Anunoby,Relinquished,Muscular
2021-05-04,Thunder,Aleksej Pokusevski,Relinquished,Knee
2021-05-05,Bucks,Khris Middleton,Relinquished,Knee
2021-05-05,Celtics,Jaylen Brown,Relinquished,Ankle/Foot
2021-05-05,Celtics,Romeo Langford,Relinquished,Head
2021-05-05,Magic,Chuma Okeke,Relinquished,Ankle/Foot
2021-05-05,Pacers,Malcolm Brogdon,Relinquished,Muscular
2021-05-05,Pelicans,Brandon Ingram,Relinquished,Ankle/Foot
2021-05-05,Wizards,Rui Hachimura,Relinquished,Illness
2021-05-06,Grizzlies,Xavier Tillman,Relinquished,Illness
2021-05-06,Lakers,Talen Horton Tucker,Relinquished,Muscular
2021-05-06,Pistons,Killian Hayes,Relinquished,Illness
2021-05-06,Raptors,Kyle Lowry,Relinquished,Back
2021-05-07,76ers,Furkan Korkmaz,Relinquished,Ankle/Foot
2021-05-07,Blazers,T.J. Leaf,Relinquished,Illness
2021-05-07,Celtics,Robert Williams Iii,Relinquished,Ankle/Foot
2021-05-07,Knicks,Alec Burks,Relinquished,Knee
2021-05-07,Knicks,Immanuel Quickley,Relinquished,Ankle/Foot
2021-05-07,Knicks,Luca Vildoza,Relinquished,Illness
2021-05-07,Magic,James Ennis Iii,Relinquished,Muscular
2021-05-07,Pelicans,Steven Adams,Relinquished,Ankle/Foot
2021-05-07,Pelicans,Zion Williamson,Relinquished,Arm/Hand
2021-05-07,Raptors,Fred Vanvleet,Relinquished,Back
2021-05-07,Rockets,D.J. Wilson,Relinquished,Illness
2021-05-07,Suns,Cameron Johnson,Relinquished,Arm/Hand
2021-05-08,76ers,Ben Simmons,Relinquished,Back
2021-05-08,76ers,Seth Curry,Relinquished,Back
2021-05-08,Blazers,Carmelo Anthony,Relinquished,Ankle/Foot
2021-05-08,Thunder,Ty Jerome,Relinquished,Muscular
2021-05-09,Bulls,Daniel Theis,Relinquished,Back
2021-05-09,Kings,Hassan Whiteside,Relinquished,Illness
2021-05-09,Pistons,Hamidou Diallo,Relinquished,Illness
2021-05-09,Thunder,Luguentz Dort,Relinquished,Knee
2021-05-09,Wizards,Bradley Beal,Relinquished,Muscular
2021-05-10,76ers,Matisse Thybulle,Relinquished,Arm/Hand
2021-05-10,Celtics,Jaylen Brown,Relinquished,Arm/Hand
2021-05-10,Hawks,Tony Snell,Relinquished,Ankle/Foot
2021-05-10,Raptors,Pascal Siakam,Relinquished,Arm/Hand
2021-05-10,Thunder,Theo Maledon,Relinquished,Ankle/Foot
2021-05-11,76ers,Joel Embiid,Relinquished,Illness
2021-05-11,Celtics,Robert Williams Iii,Relinquished,Ankle/Foot
2021-05-11,Grizzlies,Jaren Jackson Jr.,Relinquished,Knee
2021-05-11,Grizzlies,Jonas Valanciunas,Relinquished,Back
2021-05-11,Hawks,De'Andre Hunter,Relinquished,Knee
2021-05-11,Kings,Marvin Bagley Iii,Relinquished,Muscular
2021-05-11,Pacers,Edmond Sumner,Relinquished,Knee
2021-05-11,Pistons,Frank Jackson,Relinquished,Ankle/Foot
2021-05-12,Blazers,Nassir Little,Relinquished,Back
2021-05-12,Celtics,Kemba Walker,Relinquished,Knee
2021-05-12,Celtics,Marcus Smart,Relinquished,Muscular
2021-05-12,Heat,Victor Oladipo,Relinquished,Muscular
2021-05-12,Lakers,Alex Caruso,Relinquished,Ankle/Foot
2021-05-12,Nets,Joe Harris,Relinquished,Back
2021-05-13,Bulls,Daniel Theis,Relinquished,Back
2021-05-13,Hawks,Tony Snell,Relinquished,Ankle/Foot
2021-05-13,Knicks,Derrick Rose,Relinquished,Ankle/Foot
2021-05-13,Nuggets,Monte Morris,Relinquished,Muscular
2021-05-13,Spurs,Luka Samanic,Relinquished,Arm/Hand
2021-05-13,Suns,Deandre Ayton,Relinquished,Knee
2021-05-14,Clippers,Patrick Beverley,Relinquished,Arm/Hand
2021-05-14,Clippers,Reggie Jackson,Relinquished,Ankle/Foot
2021-05-14,Grizzlies,Ja Morant,Relinquished,Back
2021-05-14,Grizzlies,Jaren Jackson Jr.,Relinquished,Knee
2021-05-14,Kings,Richaun Holmes,Relinquished,Knee
2021-05-14,Nuggets,Aaron Gordon,Relinquished,Muscular
2021-05-14,Thunder,Josh Hall,Relinquished,Illness
2021-05-14,Warriors,Kelly Oubre Jr.,Relinquished,Arm/Hand
2021-05-14,Wizards,Raulzinho Neto,Relinquished,Muscular
2021-05-15,Bulls,Tomas Satoransky,Relinquished,Ankle/Foot
2021-05-15,Bulls,Zach Lavine,Relinquished,Knee
2021-05-15,Heat,Omer Yurtseven,Relinquished,Illness
2021-05-15,Rockets,Khyri Thomas,Relinquished,Ankle/Foot
2021-05-16,76ers,Ben Simmons,Relinquished,Back
2021-05-16,76ers,Danny Green,Relinquished,Back
2021-05-16,76ers,Joel Embiid,Relinquished,Illness
2021-05-16,76ers,Seth Curry,Relinquished,Back
2021-05-16,76ers,Tobias Harris,Relinquished,Knee
2021-05-16,Bucks,Khris Middleton,Relinquished,Ankle/Foot
2021-05-16,Cavaliers,Isaiah Hartenstein,Relinquished,Head
2021-05-16,Hawks,Bogdan Bogdanovic,Relinquished,Muscular
2021-05-16,Hawks,Clint Capela,Relinquished,Ankle/Foot
2021-05-16,Hawks,Danilo Gallinari,Relinquished,Back
2021-05-16,Pacers,Aaron Holiday,Relinquished,Ankle/Foot
2021-05-16,Spurs,Daquan Jeffries,Relinquished,Illness
2021-05-18,Bucks,Thanasis Antetokounmpo,Relinquished,Knee
2021-05-18,Pacers,Caris Levert,Relinquished,Illness
2021-05-27,Nets,Jeff Green,Relinquished,Ankle/Foot
2021-05-28,Bucks,Donte Divincenzo,Relinquished,Ankle/Foot
2021-05-28,Clippers,Serge Ibaka,Relinquished,Back
2021-05-30,Celtics,Kemba Walker,Relinquished,Knee
2021-05-30,Celtics,Robert Williams Iii,Relinquished,Ankle/Foot
2021-05-30,Lakers,Kentavious Caldwell Pope,Relinquished,Knee
2021-06-01,Wizards,Davis Bertans,Relinquished,Muscular
2021-06-02,76ers,Joel Embiid,Relinquished,Knee
2021-06-02,Suns,Ty Shon Alexander,Relinquished,Illness
2021-06-05,Hawks,Kris Dunn,Relinquished,Illness
2021-06-06,Nets,James Harden,Relinquished,Muscular
2021-06-08,Jazz,Mike Conley Jr.,Relinquished,Muscular
2021-06-09,Bucks,Sam Merrill,Relinquished,Ankle/Foot
2021-06-09,Hawks,De'Andre Hunter,Relinquished,Knee
2021-06-12,76ers,Danny Green,Relinquished,Muscular
2021-06-14,Nets,Kyrie Irving,Relinquished,Ankle/Foot
2021-06-16,Clippers,Kawhi Leonard,Relinquished,Knee
2021-06-16,Jazz,Elijah Hughes,Relinquished,Illness
2021-06-16,Suns,Chris Paul,Relinquished,Illness
2021-06-23,Bucks,Justin Jackson,Relinquished,Ankle/Foot
2021-06-28,Clippers,Ivica Zubac,Relinquished,Knee
2021-06-30,Suns,Cameron Johnson,Relinquished,Illness
2021-07-01,Bucks,Giannis Antetokounmpo,Relinquished,Knee
2021-07-07,Suns,Dario Saric,Relinquished,Knee
2021-07-14,Bucks,Sam Merrill,Relinquished,Ankle/Foot
2021-07-17,Bucks,Thanasis Antetokounmpo,Relinquished,Illness
2021-10-18,Bucks,Bobby Portis,Relinquished,Muscular
2021-10-18,Bucks,Donte Divincenzo,Relinquished,Ankle/Foot
2021-10-18,Bucks,Rodney Hood,Relinquished,Ankle/Foot
2021-10-18,Bucks,Semi Ojeleye,Relinquished,Muscular
2021-10-18,Lakers,Talen Horton Tucker,Relinquished,Arm/Hand
2021-10-18,Lakers,Trevor Ariza,Relinquished,Ankle/Foot
2021-10-18,Warriors,James Wiseman,Relinquished,Knee
2021-10-18,Warriors,Klay Thompson,Relinquished,Ankle/Foot
2021-10-19,76ers,Grant Riller,Relinquished,Knee
2021-10-19,76ers,Shake Milton,Relinquished,Ankle/Foot
2021-10-19,Blazers,Tony Snell,Relinquished,Ankle/Foot
2021-10-19,Bulls,Coby White,Relinquished,Arm/Hand
2021-10-19,Cavaliers,Dylan Windler,Relinquished,Back
2021-10-19,Celtics,Al Horford,Relinquished,Illness
2021-10-19,Grizzlies,Dillon Brooks,Relinquished,Arm/Hand
2021-10-19,Lakers,Kendrick Nunn,Relinquished,Ankle/Foot
2021-10-19,Magic,E'Twaun Moore,Relinquished,Knee
2021-10-19,Magic,Jonathan Isaac,Relinquished,Knee
2021-10-19,Magic,Markelle Fultz,Relinquished,Knee
2021-10-19,Magic,Michael Carter Williams,Relinquished,Ankle/Foot
2021-10-19,Nets,Day'Ron Sharpe,Relinquished,Ankle/Foot
2021-10-19,Nuggets,Jamal Murray,Relinquished,Knee
2021-10-19,Pacers,Caris Levert,Relinquished,Back
2021-10-19,Pacers,Kelan Martin,Relinquished,Muscular
2021-10-19,Pacers,T.J. Warren,Relinquished,Ankle/Foot
2021-10-19,Pelicans,Zion Williamson,Relinquished,Ankle/Foot
2021-10-19,Pistons,Cade Cunningham,Relinquished,Ankle/Foot
2021-10-19,Pistons,Isaiah Livers,Relinquished,Ankle/Foot
2021-10-19,Raptors,Pascal Siakam,Relinquished,Arm/Hand
2021-10-19,Raptors,Yuta Watanabe,Relinquished,Muscular
2021-10-19,Spurs,Zach Collins,Relinquished,Ankle/Foot
2021-10-19,Wizards,Cassius Winston,Relinquished,Muscular
2021-10-19,Wizards,Thomas Bryant,Relinquished,Knee
2021-10-20,Celtics,Josh Richardson,Relinquished,Head
2021-10-20,Clippers,Keon Johnson,Relinquished,Illness
2021-10-20,Hornets,Terry Rozier,Relinquished,Ankle/Foot
